10:55:13:806|0418-CustomStat: -CUSTOMSTATS_METADATA -Table {E2EDLY Stats} -ParentTable {components} -PrimaryKeyFields {Component,From,} -Fields {Component,STR,From,STR,To,STR,Delay,REAL,DelayMin,REAL,DelayMax,REAL,DelayMaxTime,STR,DelayAdjusted,REAL,DelayMaxAdjusted,REAL,DelayBaseline,REAL,Updates,INT,TotUpdates,REAL,RTTDelay,REAL,RTTDelayMin,REAL,RTTDelayMax,REAL,RTTDelayMaxTime,STR,RTTUpdates,INT,RTTTotUpdates,REAL,TimeStamp,STR,}
16:33:34:041|0352-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {150132} -YoungGenMax {2762752} -OldGenUse {28435} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {0} -TimeStamp {} -SupplyTimestamp {14:33:34:041}
16:33:35:024|0040-TickData: RTTDelay,DM_DOCKER,R567 {2=2,}
16:34:34:041|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {14:34:34:041}
16:34:34:041|0352-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {150534} -YoungGenMax {2762752} -OldGenUse {28435} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {6} -TimeStamp {} -SupplyTimestamp {14:34:34:041}
16:34:34:049|0040-TickData: RTTDelay,DM_DOCKER,R567 {2=2,}
16:35:34:042|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {14:35:34:042}
16:35:34:042|0353-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {151338} -YoungGenMax {2762752} -OldGenUse {28435} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {13} -TimeStamp {} -SupplyTimestamp {14:35:34:042}
16:35:34:074|0040-TickData: RTTDelay,DM_DOCKER,R567 {2=2,}
16:36:34:042|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {14:36:34:042}
16:36:34:043|0352-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {151338} -YoungGenMax {2762752} -OldGenUse {28435} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {0} -TimeStamp {} -SupplyTimestamp {14:36:34:043}
16:36:34:098|0040-TickData: RTTDelay,DM_DOCKER,R567 {2=2,}
16:37:34:043|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {14:37:34:043}
16:37:34:043|0353-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {152975} -YoungGenMax {2762752} -OldGenUse {28435} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {27} -TimeStamp {} -SupplyTimestamp {14:37:34:043}
16:37:34:123|0040-TickData: RTTDelay,DM_DOCKER,R567 {2=2,}
16:38:34:043|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {14:38:34:043}
16:38:34:043|0352-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {152975} -YoungGenMax {2762752} -OldGenUse {28435} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {0} -TimeStamp {} -SupplyTimestamp {14:38:34:043}
16:38:34:146|0040-TickData: RTTDelay,DM_DOCKER,R567 {2=2,}
16:39:34:043|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {14:39:34:043}
16:39:34:043|0352-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {153376} -YoungGenMax {2762752} -OldGenUse {28435} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {6} -TimeStamp {} -SupplyTimestamp {14:39:34:043}
16:39:34:171|0040-TickData: RTTDelay,DM_DOCKER,R567 {2=2,}
16:40:34:043|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {14:40:34:043}
16:40:34:044|0353-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {155586} -YoungGenMax {2762752} -OldGenUse {28435} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {36} -TimeStamp {} -SupplyTimestamp {14:40:34:044}
16:40:34:196|0040-TickData: RTTDelay,DM_DOCKER,R567 {2=2,}
16:41:34:044|0418-CustomStat: -CUSTOMSTATS_METADATA -Table {E2EDLY Stats} -ParentTable {components} -PrimaryKeyFields {Component,From,} -Fields {Component,STR,From,STR,To,STR,Delay,REAL,DelayMin,REAL,DelayMax,REAL,DelayMaxTime,STR,DelayAdjusted,REAL,DelayMaxAdjusted,REAL,DelayBaseline,REAL,Updates,INT,TotUpdates,REAL,RTTDelay,REAL,RTTDelayMin,REAL,RTTDelayMax,REAL,RTTDelayMaxTime,STR,RTTUpdates,INT,RTTTotUpdates,REAL,TimeStamp,STR,}
16:41:34:044|0187-CustomStat: -CUSTOMSTATS_METADATA -Table {MQ Stats} -ParentTable {components} -PrimaryKeyFields {} -Fields {Component,STR,MQPubLocal,INT,MQSubLocal,INT,MQPut,INT,MQSup,INT,TimeStamp,STR,}
16:41:34:044|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {14:41:34:044}
16:41:34:044|0335-CustomStat: -CUSTOMSTATS_METADATA -Table {GC Stats} -ParentTable {components} -PrimaryKeyFields {} -Fields {Component,STR,YoungGenUse,INT,YoungGenMax,INT,OldGenUse,INT,OldGenMax,INT,PermGenUse,INT,PermGenMax,INT,MinCollCnt,INT,MajCollCnt,INT,MinCollDur,INT,MajCollDur,INT,MinCollStw,INT,MajCollStw,INT,HeapAllocKBps,INT,TimeStamp,STR,}
16:41:34:044|0352-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {155988} -YoungGenMax {2762752} -OldGenUse {28435} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {6} -TimeStamp {} -SupplyTimestamp {14:41:34:044}
16:41:34:220|0044-TickData: RTTDelay,DM_DOCKER,R567 {2=4,3=1,}
16:42:34:045|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {14:42:34:045}
16:42:34:046|0353-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {157957} -YoungGenMax {2762752} -OldGenUse {28435} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {32} -TimeStamp {} -SupplyTimestamp {14:42:34:046}
16:42:34:245|0039-TickData: RTTDelay,DM_DOCKER,R567 {4=2}
16:43:34:046|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {14:43:34:046}
16:43:34:046|0352-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {157957} -YoungGenMax {2762752} -OldGenUse {28435} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {0} -TimeStamp {} -SupplyTimestamp {14:43:34:046}
16:43:34:269|0040-TickData: RTTDelay,DM_DOCKER,R567 {2=2,}
16:44:34:046|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {14:44:34:046}
16:44:34:046|0352-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {157957} -YoungGenMax {2762752} -OldGenUse {28435} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {0} -TimeStamp {} -SupplyTimestamp {14:44:34:046}
16:44:34:293|0040-TickData: RTTDelay,DM_DOCKER,R567 {2=2,}
16:45:34:046|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {14:45:34:046}
16:45:34:046|0352-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {158359} -YoungGenMax {2762752} -OldGenUse {28435} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {6} -TimeStamp {} -SupplyTimestamp {14:45:34:046}
16:45:34:317|0040-TickData: RTTDelay,DM_DOCKER,R567 {2=2,}
16:46:34:047|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {14:46:34:047}
16:46:34:047|0352-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {158761} -YoungGenMax {2762752} -OldGenUse {28435} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {6} -TimeStamp {} -SupplyTimestamp {14:46:34:047}
16:46:34:342|0040-TickData: RTTDelay,DM_DOCKER,R567 {2=2,}
16:47:34:048|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {14:47:34:048}
16:47:34:048|0352-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {158761} -YoungGenMax {2762752} -OldGenUse {28435} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {0} -TimeStamp {} -SupplyTimestamp {14:47:34:048}
16:47:34:368|0040-TickData: RTTDelay,DM_DOCKER,R567 {2=2,}
16:48:34:049|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {14:48:34:049}
16:48:34:049|0353-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {161280} -YoungGenMax {2762752} -OldGenUse {28435} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {41} -TimeStamp {} -SupplyTimestamp {14:48:34:049}
16:48:34:394|0040-TickData: RTTDelay,DM_DOCKER,R567 {2=2,}
16:49:34:049|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {14:49:34:049}
16:49:34:049|0352-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {161682} -YoungGenMax {2762752} -OldGenUse {28435} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {6} -TimeStamp {} -SupplyTimestamp {14:49:34:049}
16:49:34:418|0040-TickData: RTTDelay,DM_DOCKER,R567 {2=2,}
16:50:34:050|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {14:50:34:050}
16:50:34:050|0352-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {162083} -YoungGenMax {2762752} -OldGenUse {28435} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {6} -TimeStamp {} -SupplyTimestamp {14:50:34:050}
16:50:34:443|0040-TickData: RTTDelay,DM_DOCKER,R567 {2=2,}
16:51:34:050|0418-CustomStat: -CUSTOMSTATS_METADATA -Table {E2EDLY Stats} -ParentTable {components} -PrimaryKeyFields {Component,From,} -Fields {Component,STR,From,STR,To,STR,Delay,REAL,DelayMin,REAL,DelayMax,REAL,DelayMaxTime,STR,DelayAdjusted,REAL,DelayMaxAdjusted,REAL,DelayBaseline,REAL,Updates,INT,TotUpdates,REAL,RTTDelay,REAL,RTTDelayMin,REAL,RTTDelayMax,REAL,RTTDelayMaxTime,STR,RTTUpdates,INT,RTTTotUpdates,REAL,TimeStamp,STR,}
16:51:34:050|0187-CustomStat: -CUSTOMSTATS_METADATA -Table {MQ Stats} -ParentTable {components} -PrimaryKeyFields {} -Fields {Component,STR,MQPubLocal,INT,MQSubLocal,INT,MQPut,INT,MQSup,INT,TimeStamp,STR,}
16:51:34:050|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {14:51:34:050}
16:51:34:050|0335-CustomStat: -CUSTOMSTATS_METADATA -Table {GC Stats} -ParentTable {components} -PrimaryKeyFields {} -Fields {Component,STR,YoungGenUse,INT,YoungGenMax,INT,OldGenUse,INT,OldGenMax,INT,PermGenUse,INT,PermGenMax,INT,MinCollCnt,INT,MajCollCnt,INT,MinCollDur,INT,MajCollDur,INT,MinCollStw,INT,MajCollStw,INT,HeapAllocKBps,INT,TimeStamp,STR,}
16:51:34:050|0353-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {162887} -YoungGenMax {2762752} -OldGenUse {28435} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {13} -TimeStamp {} -SupplyTimestamp {14:51:34:050}
16:51:34:469|0040-TickData: RTTDelay,DM_DOCKER,R567 {2=5,}
16:52:34:050|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {14:52:34:050}
16:52:34:050|0353-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {163759} -YoungGenMax {2762752} -OldGenUse {28435} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {14} -TimeStamp {} -SupplyTimestamp {14:52:34:050}
16:52:34:494|0040-TickData: RTTDelay,DM_DOCKER,R567 {2=2,}
16:53:34:051|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {14:53:34:051}
16:53:34:051|0353-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {165327} -YoungGenMax {2762752} -OldGenUse {28435} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {26} -TimeStamp {} -SupplyTimestamp {14:53:34:051}
16:53:34:518|0040-TickData: RTTDelay,DM_DOCKER,R567 {2=2,}
16:54:34:051|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {14:54:34:051}
16:54:34:051|0352-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {165631} -YoungGenMax {2762752} -OldGenUse {28435} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {5} -TimeStamp {} -SupplyTimestamp {14:54:34:051}
16:54:34:542|0040-TickData: RTTDelay,DM_DOCKER,R567 {2=2,}
16:55:34:052|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {14:55:34:052}
16:55:34:053|0353-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {166836} -YoungGenMax {2762752} -OldGenUse {28435} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {20} -TimeStamp {} -SupplyTimestamp {14:55:34:053}
16:55:34:567|0040-TickData: RTTDelay,DM_DOCKER,R567 {2=2,}
16:56:34:053|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {14:56:34:053}
16:56:34:053|0352-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {167238} -YoungGenMax {2762752} -OldGenUse {28435} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {6} -TimeStamp {} -SupplyTimestamp {14:56:34:053}
16:56:34:591|0040-TickData: RTTDelay,DM_DOCKER,R567 {2=2,}
16:57:34:053|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {14:57:34:053}
16:57:34:053|0352-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {167640} -YoungGenMax {2762752} -OldGenUse {28435} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {6} -TimeStamp {} -SupplyTimestamp {14:57:34:053}
16:57:34:615|0040-TickData: RTTDelay,DM_DOCKER,R567 {2=2,}
16:58:34:054|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {14:58:34:054}
16:58:34:054|0352-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {168041} -YoungGenMax {2762752} -OldGenUse {28435} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {6} -TimeStamp {} -SupplyTimestamp {14:58:34:054}
16:58:34:639|0040-TickData: RTTDelay,DM_DOCKER,R567 {2=2,}
16:59:34:055|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {14:59:34:055}
16:59:34:055|0353-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {169609} -YoungGenMax {2762752} -OldGenUse {28435} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {26} -TimeStamp {} -SupplyTimestamp {14:59:34:055}
16:59:34:664|0040-TickData: RTTDelay,DM_DOCKER,R567 {3=2,}
17:00:34:055|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {15:00:34:055}
17:00:34:055|0352-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {170010} -YoungGenMax {2762752} -OldGenUse {28435} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {6} -TimeStamp {} -SupplyTimestamp {15:00:34:055}
17:00:34:689|0040-TickData: RTTDelay,DM_DOCKER,R567 {2=2,}
17:01:34:056|0418-CustomStat: -CUSTOMSTATS_METADATA -Table {E2EDLY Stats} -ParentTable {components} -PrimaryKeyFields {Component,From,} -Fields {Component,STR,From,STR,To,STR,Delay,REAL,DelayMin,REAL,DelayMax,REAL,DelayMaxTime,STR,DelayAdjusted,REAL,DelayMaxAdjusted,REAL,DelayBaseline,REAL,Updates,INT,TotUpdates,REAL,RTTDelay,REAL,RTTDelayMin,REAL,RTTDelayMax,REAL,RTTDelayMaxTime,STR,RTTUpdates,INT,RTTTotUpdates,REAL,TimeStamp,STR,}
17:01:34:056|0187-CustomStat: -CUSTOMSTATS_METADATA -Table {MQ Stats} -ParentTable {components} -PrimaryKeyFields {} -Fields {Component,STR,MQPubLocal,INT,MQSubLocal,INT,MQPut,INT,MQSup,INT,TimeStamp,STR,}
17:01:34:056|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {15:01:34:056}
17:01:34:056|0335-CustomStat: -CUSTOMSTATS_METADATA -Table {GC Stats} -ParentTable {components} -PrimaryKeyFields {} -Fields {Component,STR,YoungGenUse,INT,YoungGenMax,INT,OldGenUse,INT,OldGenMax,INT,PermGenUse,INT,PermGenMax,INT,MinCollCnt,INT,MajCollCnt,INT,MinCollDur,INT,MajCollDur,INT,MinCollStw,INT,MajCollStw,INT,HeapAllocKBps,INT,TimeStamp,STR,}
17:01:34:056|0353-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {170814} -YoungGenMax {2762752} -OldGenUse {28435} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {13} -TimeStamp {} -SupplyTimestamp {15:01:34:056}
17:01:34:714|0040-TickData: RTTDelay,DM_DOCKER,R567 {2=5,}
17:02:34:057|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {15:02:34:057}
17:02:34:057|0353-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {172220} -YoungGenMax {2762752} -OldGenUse {28435} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {23} -TimeStamp {} -SupplyTimestamp {15:02:34:057}
17:02:34:740|0040-TickData: RTTDelay,DM_DOCKER,R567 {2=2,}
17:03:34:057|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {15:03:34:057}
